car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,manufacture,engine,Seats,num_owners
BMW 2 Series 220i M Sport,4000000.0,18000,1,1,2021,1199.0,7,1
Skoda Kushaq 1.0 TSI Style 6 Airbags AT,1675000.0,16000,1,1,2022,2179.0,5,1
Maruti Eeco 5 Seater AC 2020-2022,415000.00000000006,80000,1,0,2020,1396.0,5,2
Honda WR-V i-VTEC VX,900000.0,17000,1,0,2019,1248.0,5,1
Lexus NX 300h,4200000.0,111000,1,1,2018,1186.0,5,1
Mercedes-Benz M-Class ML 250 CDI,2850000.0,38000,0,1,2015,1498.0,5,2
Maruti Ertiga SHVS VDI,771000.0,71000,0,0,2017,1197.0,5,1
Honda Amaze V Petrol BSIV,600000.0,36500,1,0,2017,1199.0,5,1
Mahindra XUV500 W8 AWD,590000.0,77000,0,0,2013,1499.0,5,1
Hyundai i20 1.4 Asta Option,711000.0,68000,0,0,2017,1172.0,5,1
Maruti Swift Dzire VDi,229999.99999999997,110000,0,0,2010,1968.0,5,2
Hyundai Xcent 1.2 CRDi SX,550000.0,65000,0,0,2018,995.0,5,1
Honda BR-V i-DTEC V MT,750000.0,77000,0,0,2017,1086.0,5,2
Hyundai Grand i10 Asta Option,450000.0,60000,1,0,2015,1498.0,5,1
Tata Tiago XTA AMT,610000.0,2640,1,1,2002,1298.0,5,1
Ford Fiesta Petrol Titanium,229999.99999999997,60000,1,0,2011,1493.0,5,3
Fiat Punto 1.2 Active,160000.0,80000,1,0,2014,1197.0,5,1
Skoda Octavia 2.0 TDI AT Style Plus,930000.0000000001,120000,0,1,2016,1341.0,5,3
Chevrolet Spark 1.0 LT,,80000,1,0,2009,1497.0,5,2
Hyundai Santro Xing XE,100000.0,25000,1,0,2007,1353.0,5,1
Honda Amaze SX i-DTEC,320000.0,90000,0,0,2014,1120.0,5,2
Maruti Swift 1.3 LXI,215000.0,30130,1,0,2006,1248.0,7,2
Hyundai Verna SX Opt AT Diesel,1550000.0,32000,0,1,2021,1995.0,5,1
Maruti Swift VXI,675000.0,13000,1,0,2022,1199.0,5,1
Hyundai Getz GLS,110000.00000000001,40000,1,0,2005,799.0,5,2
Hyundai Creta SX Opt IVT,1550000.0,20000,1,1,2021,1298.0,5,1
Kia Seltos GTX Plus DCT,1651000.0000000002,16000,1,1,2021,2179.0,5,1
Hyundai Grand i10 CRDi Magna,370000.0,60000,0,0,2014,1461.0,5,2
Maruti Swift Dzire ZDi,250000.0,120000,0,0,2010,1086.0,5,3
BMW X1 sDrive20d,740000.0,120000,0,1,2012,1193.0,5,2
Skoda Fabia 1.2L Diesel Elegance,210000.0,70000,0,0,2012,1196.0,5,2
Datsun RediGO T Option,180000.0,40000,1,0,2017,1495.0,5,1
Maruti Swift Dzire VXi,300000.0,120000,1,0,2010,1498.0,7,2
Tata Hexa XTA,1051000.0,90000,0,1,2017,1598.0,5,1
Nissan Micra Diesel XV,195000.0,90000,0,0,2011,1198.0,5,1
Hyundai Santro Xing XG AT eRLX Euro II,100000.0,110000,1,1,2006,1197.0,5,3
Tata Zest Revotron 1.2T XM,280000.0,110000,1,0,2015,1586.0,7,2
Maruti Eeco 5 Seater Standard BSIV,225000.0,89511,1,0,2011,1493.0,4,1
Hyundai Accent Executive CNG,150000.0,120000,Cng,0,2012,1248.0,5,2
Skoda Rapid 1.5 TDI AT Style Plus,600000.0,70000,0,1,2016,1197.0,5,2
Skoda Rapid 1.6 MPI AT Elegance Black Package,390000.0,90000,1,1,2014,1086.0,5,2
Honda Brio EX MT,300000.0,50000,1,0,2013,1248.0,5,1
Maruti Ritz LXI,160000.0,132000,1,0,2011,624.0,5,2
Maruti SX4 Vxi BSIII,175000.0,80000,1,0,2008,1198.0,5,3
Mahindra Bolero Neo N10,1019999.9999999999,30000,0,0,2021,796.0,5,1
Maruti Swift RS VDI,400000.0,100000,0,0,2014,1461.0,5,1
Hyundai Grand i10 1.2 Kappa Magna BSIV,535000.0,15000,1,0,2019,1798.0,5,1
Hyundai Santro Xing GL Plus,220000.00000000003,120000,1,0,2015,1582.0,5,2
Maruti Ertiga VDI,400000.0,120000,0,0,2013,1493.0,5,3
Tata Nano Lx,,50000,1,0,2011,1390.0,5,2
Honda Amaze SX i-VTEC,440000.00000000006,70000,1,0,2014,2354.0,5,2
Maruti Alto 800 LXI,260000.0,35000,1,0,2016,1598.0,5,1
Nissan Terrano XL Plus 85 PS,500000.0,70000,0,0,2015,1590.0,5,1
Skoda Superb 1.8 TSI,250000.0,80000,1,1,2009,1995.0,5,1
Hyundai Creta 1.6 CRDi SX Option,900000.0,120000,0,0,2016,1197.0,5,1
Hyundai Verna CRDi,190000.0,100000,0,0,2008,1590.0,5,2
Mahindra Renault Logan 1.4 GLX,100000.0,90000,1,0,2008,1582.0,5,3
Honda Accord 2.4 A/T,509999.99999999994,100000,1,1,2012,814.0,5,1
Volkswagen Vento Diesel Comfortline,190000.0,110000,0,0,2011,936.0,5,3
Maruti Baleno LXI - BSIII,130000.0,90000,1,0,2006,1196.0,5,2
BMW X1 sDrive 20d xLine,2100000.0,50000,0,1,2016,1248.0,5,3
Hyundai Grand i10 Magna,355000.0,90000,1,0,2017,998.0,7,2
Maruti Baleno LXI,130000.0,90000,1,0,2006,1582.0,5,2
Hyundai Verna 1.6 SX CRDI (O) AT,549000.0,88777,0,1,2015,1461.0,5,2
Hyundai EON Sportz,183000.0,65239,1,0,2012,1248.0,5,2
Chevrolet Beat Diesel LS,152000.0,88741,0,0,2014,1497.0,5,2
Maruti Eeco 5 Seater AC BSIV,315000.0,58017,1,0,2016,2179.0,5,1
Maruti Ciaz VDi Plus SHVS,513999.99999999994,70076,0,0,2016,995.0,5,3
Maruti Alto K10 VXI,336000.0,55202,1,0,2018,1196.0,7,1
Hyundai Verna 1.6 CRDi EX MT,344000.0,99681,0,0,2012,999.0,5,2
Renault Duster 110PS Diesel RxZ,396000.0,88189,0,0,2013,1248.0,5,2
Tata Indica Quadrajet LS,,273257,0,0,2011,1086.0,5,4
Honda City i VTEC V,509000.0,104062,1,0,2014,1199.0,5,2
Mahindra XUV500 W8 2WD,581000.0,103448,0,0,2014,2179.0,5,2
Chevrolet Spark 1.0 LS,134000.0,73672,1,0,2013,1497.0,5,2
Maruti Eeco 5 Seater AC BSIV,315000.0,93009,1,0,2017,1498.0,5,1
Renault Kiger RXT,749000.0,13244,1,0,2021,999.0,5,1
Maruti Swift Dzire VDi,233000.0,128999,0,0,2010,1598.0,5,2
Hyundai i10 Magna 1.1,165000.0,75722,1,0,2010,1496.0,5,3
Honda Jazz VX CVT,623000.0,94834,1,1,2018,1499.0,5,1
Mahindra XUV500 AT W10 FWD,991000.0,93453,0,1,2017,1582.0,5,2
Honda City i-VTEC VX,921000.0000000001,26352,1,0,2018,1197.0,5,1
Volkswagen Vento 1.5 TDI Highline AT,492000.0,80746,0,1,2016,1497.0,5,3
Nissan Magnite XL,527000.0,5973,1,0,2021,1199.0,5,1
Volkswagen Vento Diesel Highline,227000.0,118137,0,0,2011,1498.0,5,3
Toyota Etios G,268000.0,85560,1,0,2011,1497.0,7,1
Ford Figo 1.5P Titanium AT,411000.00000000006,69693,1,1,2016,1197.0,5,2
Hyundai Creta 1.6 CRDi SX Option,814000.0,91879,0,0,2016,1197.0,5,2
Hyundai i20 Sportz Petrol,202000.0,125403,1,0,2010,1497.0,5,3
Honda City i VTEC VX,638000.0,71434,1,0,2016,1582.0,5,1
Tata Tiago 1.2 Revotron XZ,352000.0,52328,1,0,2016,2179.0,5,2
Honda Amaze S i-Dtech,371000.0,65027,0,0,2014,1199.0,5,2
Tata Altroz XE Diesel,707000.0,4553,0,0,2022,1598.0,5,1
Hyundai Grand i10 Sportz,385000.0,50185,1,0,2015,1497.0,5,1
Hyundai i20 Petrol CVT Asta,682000.0,48953,1,1,2018,1197.0,5,2
Honda City 1.5 S MT,326000.0,161875,1,0,2011,1498.0,5,1
Hyundai Creta 1.6 CRDi SX,828999.9999999999,101585,0,0,2016,1396.0,5,1
Mahindra Scorpio S5,1236000.0,27924,0,0,2020,1950.0,5,1
Volkswagen Polo Diesel Comfortline 1.2L,279000.0,77863,0,0,2013,1498.0,5,2
Skoda Rapid 1.6 TDI Ambition,275000.0,140141,0,0,2012,796.0,7,1
Honda City 1.5 S MT,289000.0,116442,1,0,2009,1197.0,5,1
Hyundai i20 Magna 1.2,430999.99999999994,46329,1,0,2015,1197.0,5,1
Skoda Rapid 1.5 TDI Elegance,434999.99999999994,97702,0,0,2015,1197.0,5,2
Hyundai i20 Sportz 1.4 CRDi,388000.0,84533,0,0,2015,1197.0,5,2
Mercedes-Benz E-Class Exclusive E 220 d BSIV,4097999.9999999995,115372,0,1,2018,1248.0,5,1
Volkswagen Vento 1.5 TDI Highline AT,551000.0,79715,0,1,2016,1598.0,7,2
Maruti Alto 800 LXI,146000.0,269930,1,0,2014,814.0,5,1
Hyundai i10 Magna,256999.99999999997,84561,1,0,2013,1199.0,5,2
Maruti Swift Dzire VXI,398000.0,94479,1,0,2015,1248.0,5,2
Hyundai i20 Sportz 1.2,371000.0,65723,1,0,2014,1599.0,5,1
Hyundai i20 1.2 Asta Option,588000.0,120707,1,0,2018,1248.0,5,1
Maruti Ertiga SHVS VDI,627000.0,95873,0,0,2016,1197.0,5,2
Volkswagen Vento Diesel Highline,231000.0,98439,0,0,2011,1086.0,5,3
Hyundai EON Magna Optional,160000.0,80310,1,0,2011,1248.0,5,1
Volkswagen Polo 1.2 MPI Comfortline,454000.0,23677,1,0,2016,1197.0,5,1
Maruti Swift Dzire VDI,528000.0,136782,0,0,2017,1196.0,5,1
Hyundai Verna Transform Xi,280000.0,76491,1,0,2010,1197.0,5,1
Maruti Ertiga SHVS ZDI Plus,775000.0,45991,0,0,2017,1197.0,5,1
Hyundai Grand i10 1.2 Kappa Magna BSIV,496000.0,13481,1,0,2019,998.0,5,1
Hyundai Santro Xing GLS,128000.0,77414,1,0,2009,1186.0,7,3
Maruti Swift Dzire VDI,420000.0,48182,0,0,2014,1248.0,5,1
Hyundai i10 Magna 1.2,199000.0,42262,1,0,2010,998.0,5,1
Maruti Eeco 5 Seater AC BSIV,193000.0,126761,1,0,2013,1498.0,5,2
Maruti Swift Dzire VXI,318000.0,84080,1,0,2013,1120.0,5,2
Hyundai i10 Sportz,217000.0,55961,1,0,2011,1997.0,5,3
Maruti Wagon R VXI,500000.0,46567,1,0,2020,1197.0,5,1
Hyundai Xcent 1.2 CRDi SX,625000.0,42000,0,0,2018,0.0,5,1
Maruti Ciaz ZDi,611000.0,79000,0,0,2015,1461.0,7,1
Maruti Wagon R LXI BS IV,311000.0,114478,1,0,2017,1422.0,5,1
Honda WR-V i-DTEC VX,713000.0,104931,0,0,2018,1197.0,5,1
Hyundai Grand i10 CRDi Magna,368000.0,63467,0,0,2015,1498.0,5,1
Mahindra Scorpio 1.99 S10,1000000.0,75000,0,0,2016,1197.0,5,2
Hyundai i20 Asta Option CVT,819999.9999999999,30000,1,1,2020,2179.0,5,1
Tata Nexon EV Prime XZ Plus Dark Edition,1339000.0,8397,Electric,1,2022,1186.0,5,1
Renault Duster 85PS Diesel RxL Optional,407000.0,137286,0,0,2014,1499.0,5,1
Skoda Fabia 1.4 TDI Ambiente,115999.99999999999,105768,0,0,2010,1120.0,5,3
Hyundai i20 Sportz Plus,675000.0,48000,1,0,2019,1498.0,5,1
Volkswagen Vento 1.5 TDI Highline AT,850000.0,74088,0,1,2016,1598.0,5,1
Maruti Eeco 5 Seater AC,535000.0,38000,1,0,2019,1497.0,5,1
Mahindra XUV500 W10 2WD,850000.0,66000,0,0,2015,1498.0,5,1
Hyundai Grand i10 1.2 CRDi Sportz,495000.0,52000,0,0,2018,1196.0,5,1
Ford Aspire Titanium Plus Diesel,450000.0,54000,0,0,2015,1197.0,5,1
Hyundai Grand i10 CRDi Magna,450000.0,54000,0,0,2016,998.0,5,1
Volkswagen Vento 1.5 TDI Highline Plus,875000.0,55000,0,0,2017,1461.0,5,1
Volkswagen Vento Diesel Highline,495000.0,68000,0,0,2014,2354.0,5,1
Ford Ecosport 1.5 Petrol Ambiente BSIV,573000.0,26339,1,0,2018,1248.0,8,3
Ford Ecosport Sports Diesel,1093000.0,50044,0,0,2021,1197.0,5,1
Maruti Eeco 5 Seater AC BSIV,256000.0,99569,1,0,2016,1197.0,5,3
Hyundai i20 Sportz Petrol,240000.0,77537,1,0,2010,995.0,5,2
Maruti Wagon R LXI BS IV,239000.0,55026,1,0,2013,998.0,7,1
Renault Pulse RxL,299000.0,73081,0,0,2014,2494.0,5,1
Honda Accord 2.4 AT,305000.0,123149,1,1,2010,1061.0,5,2
Maruti Swift Dzire VDI,469000.00000000006,81759,0,0,2015,796.0,5,1
Maruti Swift LXI BSIV,364000.0,58766,1,0,2015,1248.0,5,1
Maruti Swift Dzire VXI,361000.0,74886,1,0,2014,1497.0,5,1
Chevrolet Spark 1.0 LT,,74008,1,0,2008,1198.0,7,4
Maruti Wagon R VXI,640000.0,3809,1,0,2022,1197.0,5,1
Toyota Innova 2.5 GX (Diesel) 8 Seater,825000.0,137000,0,0,2015,1197.0,5,2
Maruti Zen Estilo 1.1 LXI BSIII,105000.0,104817,1,0,2009,1120.0,5,2
Maruti Alto 800 LXI,345000.0,10666,1,0,2020,1373.0,5,1
Maruti Swift VDI,380000.0,74124,0,0,2013,1956.0,5,2
Mahindra Marazzo M8,897000.0000000001,92167,0,0,2018,1199.0,5,2
Honda Brio 1.2 S MT,411000.00000000006,32111,1,0,2017,1248.0,5,1
Hyundai i10 Sportz,185000.0,111986,1,0,2010,1497.0,5,1
Maruti Ritz VXI,185000.0,89451,1,0,2010,1995.0,5,4
Hyundai Xcent 1.1 CRDi SX Option,365000.0,82990,0,0,2014,1497.0,5,1
Maruti Ciaz ZXi,511000.00000000006,88621,1,0,2014,1396.0,5,1
Tata New Safari XZA Plus AT,2023000.0,13690,0,1,2022,1995.0,6,1
Honda Amaze S Petrol,662000.0,15712,1,0,2020,1968.0,7,1
Maruti Vitara Brezza ZDi,790000.0,72500,0,0,2017,1047.0,5,1
Mahindra XUV300 W8 Option Diesel BSIV,1025000.0,82000,0,0,2019,1196.0,5,1
Renault Koleos 4X4 MT,620000.0,120000,0,0,2016,1396.0,5,1
Honda City EXi,290000.0,120000,1,0,2008,1462.0,5,2
Hyundai i20 Asta Option Diesel,690000.0,65000,0,0,2017,1498.0,5,1
BMW X1 sDrive20d Expedition,3200000.0,18000,0,1,2020,1197.0,7,1
Volkswagen Tiguan 2.0 TDI Highline,2100000.0,56500,0,1,2018,1598.0,5,1
Tata Tiago 1.05 Revotorq XZ,365000.0,80381,0,0,2017,1461.0,5,2
Maruti Eeco 5 Seater AC BSIV,242000.0,78220,1,0,2014,1047.0,7,3
Hyundai i20 Magna Plus Diesel,646000.0,91412,0,0,2019,1198.0,5,1
Maruti XL6 Alpha,793000.0,97295,1,0,2019,2157.0,5,1
Honda Mobilio S i-DTEC,590000.0,58300,0,0,2016,999.0,5,1
Maruti Swift Dzire VXI 1.2,526000.0,68031,1,0,2017,799.0,5,2
Skoda Rapid 1.6 TDI Ambition,276000.0,94405,0,0,2012,2982.0,6,3
Renault Duster 85PS Diesel RxS,675000.0,58200,0,0,2017,1498.0,5,1
Tata Tigor 1.05 Revotorq XT,525000.0,58000,0,0,2018,1198.0,5,1
Mahindra KUV 100 NXT D75 K8 5Str,465000.00000000006,62000,0,0,2018,1498.0,5,1
Mahindra Alturas G4 4X4 AT,2525000.0,99000,0,1,2020,1497.0,5,1
Renault KWID 1.0 RXT Optional,344000.0,32875,1,0,2018,1198.0,5,1
Renault KWID RXT,264000.0,31951,1,0,2016,1197.0,5,2
Toyota Fortuner 4x2 Manual,1521000.0,74300,0,0,2014,1198.0,5,1
Skoda Rapid 1.5 TDI Style Plus,690000.0,91100,0,0,2016,1498.0,5,1
Tata Nexon 1.2 Revotron XM,651000.0,15601,1,0,2018,1968.0,7,1
Volkswagen Polo 1.5 TDI Highline,495000.0,64300,0,0,2015,796.0,5,1
Honda City i VTEC CVT VX,750000.0,89772,1,1,2016,1197.0,5,1
Mahindra KUV 100 mFALCON D75 K8 Dual Tone,384000.0,66078,0,0,2017,814.0,5,1
Hyundai i20 Asta 1.2,434999.99999999994,75317,1,0,2014,1498.0,5,2
Skoda Fabia 1.2 MPI Elegance,178000.0,73263,1,0,2011,2199.0,5,2
Honda City i DTEC SV,445000.0,121816,0,0,2014,1248.0,5,1
Volkswagen Tiguan 2.0 TDI Highline,2225000.0,104000,0,1,2017,999.0,5,1
Maruti Alto 800 LXI,227000.0,45877,1,0,2016,1461.0,5,1
Maruti Swift VXI,494000.00000000006,38922,1,0,2018,1197.0,5,1
Hyundai EON Era Plus,243000.00000000003,51612,1,0,2015,998.0,5,1
Volkswagen Vento 1.5 TDI Comfortline AT,472000.0,101695,0,1,2015,1197.0,5,3
Hyundai Santa Fe 2WD AT,1052000.0,94786,0,1,2015,1186.0,5,2
Maruti Swift VDI BSIV,214000.0,230510,0,0,2011,1582.0,5,1
Nissan Magnite XV Premium,849000.0,10905,1,0,2021,1198.0,5,1
Renault Scala Diesel RxL,297000.0,71336,0,0,2014,1199.0,5,2
Maruti Swift VXI,582000.0,6356,1,0,2021,1248.0,5,1
Maruti Wagon R LXI BS IV,272000.0,77065,1,0,2014,1197.0,5,1
Hyundai i10 Sportz 1.2 AT,184000.0,54885,1,1,2009,1197.0,5,3
Hyundai Grand i10 1.2 CRDi Sportz Option,429000.0,82621,0,0,2018,1591.0,5,1
Hyundai Creta 1.6 CRDi SX,1109000.0,46095,0,0,2019,998.0,8,1
Honda Brio S MT,322000.0,45162,1,0,2015,1956.0,6,1
Tata Tiago 1.2 Revotron XT,424000.0,26680,1,0,2018,1498.0,5,1
Maruti Swift Vdi BSIII,152000.0,150112,0,0,2009,1197.0,5,5
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,509999.99999999994,58386,1,0,2019,998.0,5,2
Maruti Swift Dzire VXI,286000.0,75963,1,0,2012,2494.0,5,3
Hyundai Creta 1.6 SX Automatic,1263000.0,25099,1,1,2019,1198.0,5,1
Maruti Celerio VXI,310000.0,42101,1,0,2015,1984.0,5,1
Tata Harrier XZ Dual Tone,1089000.0,23129,0,0,2021,998.0,5,1
Honda Amaze VX i-DTEC,475000.0,62000,0,0,2015,1248.0,5,1
Maruti Swift Dzire VXI,420000.0,67715,1,0,2015,1497.0,5,1
Maruti Wagon R VXI,100000.0,59726,1,0,2002,1248.0,5,1
Toyota Innova 2.5 GX (Diesel) 8 Seater,760000.0,168292,0,0,2015,1498.0,5,2
Mahindra KUV 100 NXT G80 K2,330000.0,84825,1,0,2018,999.0,5,1
Skoda Superb LK 2.0 TDI AT,1755000.0,140785,0,1,2017,1582.0,5,1
Maruti Wagon R VXI BS IV,216000.0,28037,1,0,2012,1956.0,5,1
Maruti Swift VDI,286000.0,80789,0,0,2012,998.0,5,3
Hyundai Creta S,1290000.0,16968,1,0,2020,1497.0,5,1
Maruti Swift Dzire AMT ZDI,594000.0,23338,0,1,2016,1498.0,5,1
Ford Ecosport 1.5 DV5 MT Titanium,413999.99999999994,88993,0,0,2013,1199.0,5,2
Renault KWID 1.0 RXT Optional,375000.0,58342,1,0,2018,1582.0,7,1
Hyundai Verna CRDi 1.6 AT SX Plus,980000.0000000001,57000,0,1,2018,1197.0,5,1
Tata Harrier XZ,1390000.0,66000,0,0,2019,995.0,7,1
Maruti Celerio VXI AT,375000.0,58213,1,1,2014,1086.0,5,1
Honda City 1.5 V MT,276000.0,129760,1,0,2009,1396.0,5,2
Honda City i-DTEC ZX,1025000.0,48100,0,0,2018,1498.0,5,1
Tata Tiago 1.2 Revotron XZ,384000.0,48554,1,0,2016,1968.0,5,1
Hyundai Creta 1.6 CRDi SX Option,1058000.0,19787,0,0,2017,2179.0,5,1
Hyundai Grand i10 Sportz,449000.0,39910,1,0,2017,1462.0,5,1
Chevrolet Spark 1.0 LT,,63342,1,0,2009,1197.0,5,1
Hyundai i10 Era,290000.0,89000,1,0,2011,1248.0,7,1
Hyundai i20 Magna 1.4 CRDi (Diesel),340000.0,89201,0,0,2013,1968.0,5,2
Honda Mobilio S i-DTEC,423000.00000000006,130151,0,0,2015,1298.0,5,1
Skoda Octavia Elegance 2.0 TDI AT,578000.0,179308,0,1,2013,1495.0,5,2
Tata Hexa XT,1050000.0,58000,0,0,2018,1461.0,5,1
Maruti Ciaz Alpha Automatic BSIV,902999.9999999999,24311,1,1,2019,2179.0,5,1
Toyota Etios Liva G,336000.0,81899,1,0,2014,814.0,7,1
Maruti Vitara Brezza VDi Option,668000.0,45795,0,0,2017,1248.0,8,1
Skoda New Laura Ambiente 2.0 TDI CR MT,341000.0,95884,0,0,2013,1248.0,5,2
Maruti Swift 1.3 VXi,147000.0,89657,1,0,2008,1199.0,6,1
Hyundai Accent GLE,135000.0,116416,1,0,2010,1197.0,5,3
Renault Duster 85PS Diesel RxL Optional,314000.0,90198,0,0,2012,1498.0,5,2
Mahindra XUV500 W6 2WD,773000.0,73230,0,0,2016,2494.0,5,1
Hyundai EON Era,138000.0,134279,1,0,2011,1956.0,5,1
Maruti Ciaz ZDi Plus SHVS,588000.0,64933,0,0,2015,1451.0,5,2
Maruti Ciaz VDi Plus SHVS,505999.99999999994,81114,0,0,2016,1198.0,5,4
Honda Jazz 1.2 VX i VTEC,444000.00000000006,60923,1,0,2016,1248.0,5,3
Hyundai i20 Magna,220000.00000000003,92573,1,0,2010,1582.0,5,1
Honda Mobilio V i-DTEC,455999.99999999994,65281,0,0,2015,1197.0,8,2
Toyota Innova 2.5 VX (Diesel) 8 Seater,857000.0,138448,0,0,2015,1598.0,5,2
Jeep Compass 2.0 Limited Option 4X4 Black,1258000.0,86513,0,0,2018,1120.0,5,2
MG Hector Plus Sharp Hybrid MT,1657000.0,18697,1,0,2020,999.0,5,1
Honda Brio S MT,368000.0,71735,1,0,2016,1197.0,5,2
Maruti Vitara Brezza VDi,595000.0,72316,0,0,2016,2494.0,7,2
Hyundai Verna 1.6 CRDi SX,625000.0,87770,0,0,2016,1248.0,5,1
Hyundai i20 Magna Plus BSIV,568000.0,25890,1,0,2019,1598.0,5,1
Volkswagen Vento Petrol Comfortline,320000.0,81426,1,0,2013,1591.0,5,2
Hyundai Grand i10 CRDi Sportz,309000.0,107868,0,0,2014,1199.0,5,1
Renault KWID 1.0 RXT,340000.0,23434,1,0,2018,999.0,7,1
Maruti Baleno 1.2 Zeta,558000.0,21099,1,0,2017,1582.0,5,1
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,372000.0,196320,0,0,2010,1248.0,5,2
Tata Indica Aura 1.3 Quadrajet,141000.0,51650,0,0,2009,1364.0,5,2
Volkswagen Vento 1.6 Highline,620000.0,44091,1,0,2016,1956.0,5,1
Hyundai Creta 1.6 VTVT SX Plus,916000.0,33231,1,0,2017,1248.0,5,2
Tata Altroz XM plus,675000.0,7027,1,0,2021,1462.0,5,1
Renault Triber RXL,687000.0,5570,1,0,2021,1248.0,5,1
Hyundai Creta 1.6 CRDi SX,940000.0,72500,0,0,2016,936.0,5,1
Maruti Swift VDI,286000.0,114638,0,0,2012,998.0,5,2
Toyota Etios GD SP,350000.0,72200,0,0,2013,1373.0,5,1
Jeep Compass 2.0 Longitude Option,1190000.0,61300,0,0,2018,1199.0,5,1
Maruti Ertiga VDI,413000.0,245456,0,0,2013,1497.0,7,1
Maruti Ciaz Delta,849000.0,52200,1,0,2019,999.0,5,1
Maruti Ciaz ZDi Plus,590000.0,75000,0,0,2015,1197.0,5,2
Chevrolet Beat Diesel LT,160000.0,68669,0,0,2011,1248.0,5,1
Maruti Celerio ZXI,450000.0,57313,1,0,2019,1086.0,5,1
Maruti Ciaz VXi Plus,550000.0,549999,1,0,2015,2494.0,5,1
Volkswagen Polo 1.2 MPI Comfortline,500000.0,46328,1,0,2016,1197.0,5,1
Honda City 1.5 S MT,375000.0,57407,1,0,2011,1995.0,5,2
Datsun RediGO 1.0 S,225000.0,87537,1,0,2017,799.0,5,2
Maruti Swift Dzire VXI,434999.99999999994,80176,1,0,2013,1248.0,5,1
Maruti Swift Dzire VDI,665000.0,62600,0,0,2017,2143.0,5,1
Hyundai Santro Xing GL,211000.0,66737,1,0,2013,1497.0,5,2
Toyota Innova 2.5 V Diesel 7-seater,550000.0,124400,0,0,2011,1198.0,7,2
Hyundai i10 Sportz 1.2,191000.0,57480,1,0,2010,814.0,5,2
BMW 3 Series 320d Luxury Line,1350000.0,99000,0,1,2015,1197.0,5,1
Renault KWID RXL,275000.0,47000,1,0,2018,1197.0,5,1
Maruti Baleno 1.3 Sigma,550000.0,35000,0,0,2018,1086.0,5,1
Mercedes-Benz C-Class C 220 CDI BE COR,975000.0,58000,0,1,2013,1248.0,5,1
Honda City S,400000.0,48000,1,0,2012,1197.0,5,1
Honda Amaze VX AT i-Vtech,475000.0,45000,1,1,2014,1998.0,5,1
Hyundai EON D Lite,190000.0,60000,1,0,2012,999.0,5,2
Hyundai i20 Magna Optional 1.2,465000.00000000006,23000,1,0,2014,1199.0,5,1
Hyundai Grand i10 1.2 Kappa Era,459999.99999999994,45000,1,0,2019,2499.0,5,1
Hyundai i10 Magna 1.1L,325000.0,45000,1,0,2014,2143.0,5,1
Maruti Ertiga VDI,525000.0,58000,0,0,2013,1199.0,5,1
Hyundai i20 1.2 Spotz,625000.0,48000,1,0,2018,998.0,5,1
BMW 2 Series 220i M Sport,4000000.0,18000,1,1,2021,1998.0,5,1
Skoda Kushaq 1.0 TSI Style 6 Airbags AT,1675000.0,16000,1,1,2022,1596.0,5,1
Honda WR-V i-VTEC VX,900000.0,17000,1,0,2019,1061.0,5,1
Lexus NX 300h,4200000.0,111000,1,1,2018,1248.0,5,1
Mercedes-Benz M-Class ML 250 CDI,2850000.0,38000,0,1,2015,1461.0,5,2
Honda Amaze V Petrol BSIV,600000.0,36500,1,0,2017,995.0,5,1
Maruti Wagon R VXI Optional,300000.0,80000,1,0,2016,998.0,4,2
Chevrolet Cruze LTZ,350000.0,60000,0,0,2012,1248.0,5,2
Ford Fiesta 1.6 SXi ABS,,110000,1,0,2006,1199.0,5,1
Maruti Wagon R LXI Minor,130000.0,40000,1,0,2009,796.0,5,2
Maruti Ciaz VDi Plus SHVS,520000.0,100000,0,0,2016,1493.0,4,1
Nissan Kicks XV D BSIV,1160000.0,20000,0,0,2020,796.0,5,1
Chevrolet Spark 1.0 LS,,90000,1,0,2009,1461.0,5,4
Maruti S-Presso VXI Plus 2019-2022,370000.0,60000,1,0,2020,1197.0,7,1
Maruti Swift Dzire VDI,575000.0,100000,0,0,2015,998.0,5,1
Volkswagen Polo Diesel Highline 1.2L,235000.0,100000,0,0,2013,624.0,5,2
Maruti Alto 800 LXI,180000.0,80000,1,0,2013,1591.0,5,3
Hyundai Verna SX Opt AT Diesel,1550000.0,32000,0,1,2021,998.0,7,1
Maruti 800 AC,,76000,1,0,2006,1461.0,5,3
Renault Duster 110PS Diesel RxL,420000.0,165000,0,0,2014,1198.0,5,2
Maruti Swift Dzire VXI,450000.0,40000,1,0,2015,998.0,8,1
Maruti Celerio VXI CNG,570000.0,40000,Cng,0,2020,1461.0,5,1
Tata Nano Lx BSIV,,100000,1,0,2012,2179.0,5,1
Hyundai Creta 1.6 Gamma SX Plus,727000.0,83775,1,0,2015,1798.0,5,3
Maruti Celerio VXI AT,398000.0,6860,1,1,2017,1086.0,5,1
Renault Lodgy Stepway 110PS RXZ 7S,455999.99999999994,122759,0,0,2015,2494.0,5,1
Volkswagen Polo Petrol Highline 1.2L,276000.0,39818,1,0,2010,1497.0,5,1
Maruti Wagon R LXI BS IV,168000.0,47635,1,0,2010,999.0,5,2
